Unnamed: 0,sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
2580,3515675,369,8,0,565,889,1235,59,1063,1317,1933,156,No,0,0.88,0.92,167,No,No,No,Yes,No,Yes
2581,3515870,2,8,0,0,1,2,1,1,4,5,0,No,0,0.98,0.98,0,No,No,No,Yes,No,Yes
2582,3516009,0,8,0,20,37,37,1,6,14,18,0,No,0,0.97,0.96,0,No,No,No,Yes,No,Yes
2583,3516043,11,12,0,100,200,200,9,46,103,144,22,No,0,0.66,0.74,0,Yes,No,Yes,No,No,Yes
2584,3516159,1,2,0,1,1,2,0,1,2,2,2,No,0,0.98,0.98,0,No,No,Yes,Yes,No,Yes
2585,3516369,0,2,0,16,16,16,0,0,0,0,0,No,0,0.86,0.67,0,Yes,No,Yes,Yes,No,Yes
2586,3516391,26,4,0,40,90,140,35,59,112,124,0,No,0,0.7,0.66,0,No,No,No,Yes,No,Yes
2587,3516804,0,8,0,4,6,8,0,1,4,5,0,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
2588,3516828,-6,8,0,26,52,55,67,94,126,176,3,No,0,0.86,0.93,6,No,No,No,Yes,No,Yes
2589,3516843,2,13,0,24,42,60,2,17,27,37,0,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
2590,3516891,7,10,1,7,15,19,4,9,19,32,0,No,0,0.82,0.77,0,No,No,No,Yes,No,Yes
2591,3516903,25,12,0,40,100,140,13,37,67,87,0,No,0,0.73,0.79,0,No,No,No,Yes,No,Yes
2592,3517115,0,4,0,5,5,5,0,0,0,0,1,No,0,0.56,0.58,0,Yes,No,No,Yes,No,Yes
2593,3517123,1,8,0,2,4,5,0,2,5,5,0,No,0,0.37,0.34,0,No,No,No,Yes,No,Yes
2594,3517161,0,6,0,0,0,0,2,4,4,6,0,No,0,0.9,0.89,0,No,No,No,Yes,No,Yes
2595,3517180,1,8,0,2,2,3,0,1,1,4,0,No,0,0,0,0,No,No,No,Yes,No,Yes
2596,3517201,2,2,0,5,10,15,1,5,8,8,0,No,0,0.82,0.9,0,No,No,No,Yes,No,Yes
2597,3517324,1,8,0,10,20,25,2,7,10,10,0,No,0,0.35,0.36,0,No,No,No,Yes,No,Yes
2598,3517357,0,8,0,50,80,115,6,23,27,28,0,No,0,0.82,0.81,0,No,No,No,Yes,No,Yes
2599,3517377,10,2,0,0,0,0,1,4,5,5,0,No,0,0.98,0.98,0,Yes,No,No,Yes,No,Yes
2600,3517394,1,2,0,6,6,6,2,2,2,2,0,No,0,1,0.99,0,Yes,No,Yes,Yes,No,Yes
2601,3517864,7,2,8,1,1,1,5,8,9,9,0,No,0,0.78,0.75,0,Yes,No,No,Yes,No,Yes
2602,3517922,4,8,0,0,2,4,0,1,3,3,1,No,0,1,0.99,0,No,No,No,Yes,No,Yes
2603,3517976,14,2,0,0,0,0,0,2,6,8,0,No,0,0.99,0.97,0,No,No,No,Yes,No,Yes
2604,3517995,9,2,0,0,20,20,11,22,22,27,0,No,0,0.9,0.95,0,No,No,No,Yes,No,Yes
2605,3518070,0,8,0,5,8,11,0,3,5,8,0,No,0,0.37,0.34,0,No,No,No,Yes,No,Yes
2606,3518123,36,2,0,35,70,140,4,20,46,74,5,No,0,1,0.99,0,No,No,No,Yes,No,Yes
2607,3518248,3,2,0,25,25,25,1,3,3,3,0,No,0,0.78,0.84,0,Yes,No,No,Yes,No,Yes
2608,3518285,0,2,0,5,8,8,0,0,0,0,0,No,0,0.9,0.93,0,Yes,No,Yes,Yes,No,Yes
2609,3518726,0,8,0,6,12,18,3,6,12,17,1,No,0,0.49,0.57,0,No,No,Yes,Yes,No,Yes
2610,3518747,55,8,0,872,1304,1640,120,413,1285,2295,157,No,0,0.4,0.41,0,No,No,No,Yes,No,Yes
2611,3519137,0,5,0,2,3,4,3,3,5,5,2,No,0,0.84,0.76,0,No,No,No,Yes,No,Yes
2612,3519199,0,2,0,18,18,18,0,0,0,0,1,No,0,0.84,0.55,0,Yes,No,No,No,No,Yes
2613,3519875,5,4,0,6,9,13,3,7,11,11,0,No,0,0.22,0.15,0,Yes,No,No,Yes,No,Yes
2614,3519879,7,9,0,7,19,25,12,35,57,82,0,No,0,0.7,0.66,0,No,No,No,Yes,No,Yes
2615,3520096,0,12,0,18,26,34,2,9,15,23,0,No,0,0.73,0.79,0,No,No,No,Yes,No,Yes
2616,3520111,0,2,0,23,33,33,0,0,0,0,0,No,0,0.92,0.91,0,Yes,No,No,Yes,No,Yes
2617,3520121,0,4,0,13,16,16,1,1,1,1,0,No,0,0.73,0.78,0,No,No,No,Yes,No,Yes
2618,3520181,1,2,1,30,30,30,0,0,0,0,2,No,0,0.86,0.91,0,Yes,No,No,Yes,No,Yes
2619,3520361,7,8,0,0,0,0,0,1,3,4,1,No,0,0.9,0.91,0,No,No,Yes,Yes,No,Yes
2620,3520760,4,8,0,18,32,57,1,14,20,26,0,No,0,0.79,0.66,0,No,No,No,Yes,No,Yes
2621,3520867,3,8,0,0,0,1,0,0,1,1,0,No,0,0.98,0.99,0,No,No,No,Yes,No,Yes
2622,3520875,0,2,0,0,0,0,0,1,1,2,0,No,0,0.53,0.53,0,No,No,Yes,Yes,No,Yes
2623,3520917,34,2,0,0,24,40,1,14,39,89,0,No,0,0.83,0.85,0,No,No,No,Yes,No,Yes
2624,3521059,0,2,0,5,7,9,0,0,0,0,1,No,0,0.77,0.84,0,Yes,No,No,Yes,No,Yes
2625,3521282,1,8,0,8,12,12,8,11,16,22,3,No,0,0.97,0.97,0,No,No,No,Yes,No,Yes
2626,3521346,144,2,0,8,8,8,0,1,1,1,1,No,0,-99,-99,0,Yes,No,No,Yes,No,Yes
2627,3521379,2,8,0,12,19,19,11,20,22,36,0,No,0,1,1,0,No,No,No,Yes,No,Yes
2628,3521493,2,16,0,4,4,8,1,3,4,5,0,No,0,0.92,0.94,0,No,No,Yes,Yes,No,Yes
2629,3521750,2,8,0,30,55,85,6,18,37,57,0,No,0,0.82,0.81,0,No,No,No,Yes,No,Yes
2630,3521787,37,8,1,128,188,288,23,40,67,71,27,No,0,0.08,0.08,0,No,No,Yes,Yes,No,Yes
2631,3521816,24,2,0,0,0,0,0,23,24,26,0,No,0,0.98,0.98,0,No,No,No,Yes,No,Yes
2632,3521831,2,8,0,0,0,0,0,0,0,0,2,No,0,0.98,0.99,0,No,No,No,Yes,No,Yes
2633,3522021,8,3,0,8,20,35,4,13,13,13,0,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
2634,3522022,3,2,0,4,4,4,3,3,3,3,1,No,0,0.83,0.86,0,Yes,No,No,Yes,No,Yes
2635,3522037,0,2,0,24,29,34,0,0,0,1,2,No,0,0,0.02,0,No,No,No,Yes,No,Yes
2636,3522038,-3,,0,0,0,0,2,3,16,35,7,No,0,-99,-99,0,No,No,No,No,No,Yes
2637,3522456,7,8,0,25,55,90,15,33,68,96,0,No,0,0.78,0.75,0,No,No,No,Yes,No,Yes
2638,3522504,7,8,0,37,55,79,7,28,49,77,12,No,0,0.76,0.84,0,Yes,No,Yes,Yes,No,Yes
2639,3522568,1,8,0,10,16,20,2,6,14,18,0,No,0,0.05,0.13,0,No,No,No,Yes,No,Yes
2640,3522591,7,2,0,0,3,9,2,5,10,16,0,No,0,0.97,0.95,0,No,No,No,Yes,No,Yes
2641,3522683,9,2,20,40,80,120,12,57,105,144,0,No,0,0.73,0.76,0,No,No,Yes,Yes,No,Yes
2642,3522743,0,4,0,35,75,122,0,0,0,0,0,No,0,0.54,0.48,0,No,No,No,Yes,No,Yes
2643,3522803,2,8,0,9,14,19,2,7,14,21,1,No,0,0.73,0.76,0,No,No,No,Yes,No,Yes
2644,3522911,0,8,0,6,8,12,2,5,9,10,0,No,0,0.18,0.33,0,No,No,No,Yes,No,Yes
2645,3522952,1,8,0,6,10,14,1,4,8,9,0,No,0,0.37,0.34,0,No,No,No,Yes,No,Yes
2646,3523083,4,8,3,4,4,4,9,12,16,18,5,No,0,0.96,0.89,0,No,No,No,Yes,No,Yes
2647,3523259,-1,8,0,40,55,75,45,70,73,77,0,No,0,0.99,0.95,1,No,No,No,Yes,No,Yes
2648,3523465,0,8,0,11,17,23,2,6,17,19,4,No,0,0.5,0.46,0,No,No,No,Yes,No,Yes
2649,3523504,0,8,0,11,16,18,1,3,6,13,1,No,0,0.16,0.1,0,No,No,Yes,Yes,No,Yes
2650,3523512,10,8,42,135,216,270,64,197,377,516,53,No,0,1,0.99,14,No,No,No,Yes,No,Yes
2651,3523660,3,8,0,29,49,71,3,16,25,36,0,No,0,0.79,0.66,0,No,No,No,Yes,No,Yes
2652,3523826,1,9,0,12,18,30,3,11,28,38,3,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
2653,3523908,0,8,0,4,4,4,0,0,1,1,1,No,0,0.37,0.34,0,No,No,Yes,Yes,No,Yes
2654,3523949,3,2,4,0,0,0,2,6,6,6,0,No,0,0.54,0.56,0,Yes,No,No,Yes,No,Yes
2655,3523964,1,8,0,10,10,20,1,7,7,9,0,No,0,0.99,0.94,0,No,No,No,Yes,No,Yes
2656,3524013,0,15,0,3,3,3,0,1,1,1,1,No,0,1,0.97,0,No,No,No,No,No,Yes
2657,3524088,0,2,0,40,60,80,2,17,35,79,0,No,0,0.82,0.89,0,No,No,No,Yes,No,Yes
2658,3524382,0,8,0,38,62,86,0,24,29,33,2,No,0,0.97,0.98,0,No,No,No,Yes,No,Yes
2659,3524488,14,9,0,39,68,96,8,32,63,97,10,No,0,0.54,0.48,0,No,No,No,Yes,No,Yes
2660,3524585,2,8,0,2,5,7,1,2,5,7,1,No,0,0.48,0.36,0,No,No,No,Yes,No,Yes
2661,3524633,8,2,16,0,0,0,15,33,57,109,0,No,0,1,0.99,0,No,No,No,Yes,No,Yes
2662,3524891,0,8,0,8,13,18,3,9,14,21,1,No,0,0.97,0.95,0,No,No,No,Yes,No,Yes
2663,3525047,-3,2,0,28,28,28,2,20,38,51,0,No,0,0.94,0.92,3,No,No,Yes,Yes,No,Yes
2664,3525301,-2,8,0,18,18,24,1,4,12,20,1,No,0,0.08,0.26,2,No,No,No,Yes,No,Yes
2665,3525472,3,8,0,11,11,11,0,0,4,7,1,No,0,0.25,0.26,0,No,No,No,Yes,No,Yes
2666,3525494,1,8,0,29,50,71,5,17,43,57,6,No,0,0.94,0.96,0,No,No,Yes,Yes,No,Yes
2667,3525543,0,0,0,4,6,8,0,3,4,5,1,No,0,0,0,0,No,No,No,No,No,Yes
2668,3525549,11,3,8,119,176,256,19,56,126,166,29,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
2669,3525602,4,2,3,16,37,58,2,10,28,43,2,No,0,1,0.93,0,No,No,No,Yes,No,Yes
2670,3525653,10,2,0,6,25,40,0,5,8,8,0,No,0,0.99,0.99,0,No,No,No,Yes,No,Yes
2671,3525829,2,2,0,0,0,0,0,0,1,2,0,No,0,0.99,0.98,0,Yes,No,No,Yes,No,Yes
2672,3525883,0,2,0,88,156,210,0,0,0,0,0,No,0,0.66,0.64,0,No,No,No,Yes,No,Yes
2673,3526106,18,12,0,2000,2000,2000,43,118,293,456,61,No,0,0,0.22,1,Yes,No,No,Yes,No,Yes
2674,3526125,59,8,0,144,192,240,17,72,119,198,23,No,0,0,0.35,0,No,No,No,Yes,No,Yes
2675,3526363,2,8,0,0,0,0,1,2,6,7,0,No,0,0.7,0.73,0,No,No,No,Yes,No,Yes
2676,3526374,0,8,0,1,1,1,1,1,1,1,0,No,0,0.25,0.26,0,No,No,No,Yes,No,Yes
2677,3526471,1,8,0,24,44,64,10,22,43,61,8,No,0,0.97,0.98,0,No,No,No,Yes,No,Yes
2678,3526483,3,2,0,5,10,15,1,5,12,17,0,No,0,0.94,0.96,0,No,No,No,Yes,No,Yes
2679,3526495,17,8,0,108,192,264,48,131,223,339,12,No,0,-99,-99,0,No,No,No,Yes,No,Yes
2680,3526556,0,,0,0,0,0,0,1,3,5,0,No,0,-99,-99,0,No,No,No,Yes,No,Yes
2681,3526572,0,8,0,5,7,10,1,3,4,4,0,No,0,0.37,0.34,0,No,No,No,Yes,No,Yes
2682,3526633,5,8,0,12,18,18,6,13,27,53,0,No,0,0.73,0.7,0,No,No,No,Yes,No,Yes
2683,3526645,1,2,2,8,16,32,2,10,23,33,0,No,0,0.83,0.85,0,No,No,No,Yes,No,Yes
2684,3526661,1,12,0,0,0,0,0,0,0,1,0,No,0,0.73,0.79,0,No,No,No,Yes,No,Yes
2685,3526819,1,2,0,4,6,8,5,6,13,13,0,No,0,0.73,0.7,0,Yes,No,No,Yes,No,Yes
2686,3526824,0,2,0,72,90,90,0,0,0,0,4,No,0,0.84,0.55,0,Yes,No,No,No,No,Yes
2687,3526864,2,8,0,1,2,4,0,1,1,2,1,No,0,0.56,0.68,0,No,No,No,Yes,No,Yes
2688,3285085,62,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2689,3285131,9,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,Yes,No,No,No
2690,3285358,17,8,0,0,0,0,0,0,0,0,0,No,0,0.92,0.95,0,No,No,No,Yes,No,No
2691,3285517,9,2,0,0,0,0,0,0,0,2,0,No,0,0.78,0.75,0,No,No,Yes,Yes,No,No
2692,3285608,2,8,0,0,0,0,0,0,0,0,0,No,0,0.54,0.71,0,No,No,No,Yes,No,No
2693,3285960,15,2,0,0,0,0,0,0,1,2,0,No,0,0.37,0.68,0,No,No,No,Yes,No,No
2694,3286073,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2695,3286113,28,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2696,3286206,2,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
2697,3286325,2,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2698,3286917,20,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2699,3287458,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2700,3287918,13,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2701,3288094,208,16,0,0,0,0,0,0,0,0,0,No,0,0.66,0.64,0,No,No,No,Yes,No,No
2702,3288245,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2703,3288487,0,2,0,0,0,0,0,0,0,0,0,No,0,0.37,0.34,0,No,No,Yes,Yes,No,No
2704,3288567,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2705,3288664,26,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2706,3288770,36,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2707,3288805,23,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2708,3289046,2,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2709,3289088,265,,0,0,0,0,2,14,29,46,2,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2710,3289182,5,8,0,0,0,0,0,0,0,0,0,No,0,0.95,0.97,0,No,No,No,Yes,No,No
2711,3289409,7,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2712,3289643,73,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2713,3289994,9,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2714,3290026,755,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2715,3290191,5,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2716,3290902,1169,,0,922,2379,3483,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2717,3291262,4,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2718,3291632,7577,8,0,0,0,0,0,0,0,0,0,No,0,0,0,0,No,No,No,Yes,No,No
2719,3291797,16,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2720,3291905,85,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2721,3291956,5,,0,0,0,0,0,0,0,1,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2722,3292246,0,2,0,0,0,0,0,0,0,0,0,No,0,0,0,0,No,No,No,Yes,No,No
2723,3292280,16,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
2724,3292307,37,8,0,0,0,0,0,0,0,0,1,No,0,0.97,0.95,0,No,No,No,Yes,No,No
2725,3292520,239,2,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2726,3293714,0,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,Yes,No,No,No
2727,3294696,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2728,3294772,29,,0,0,0,0,0,0,1,1,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2729,3299107,20,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2730,3300423,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2731,3301856,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2732,3303873,20,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
2733,3305506,53,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
2734,3305871,169,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,No,No,No
2735,3306626,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2736,3306978,10,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2737,3307904,117,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2738,3308556,4,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,Yes,Yes,No,No
2739,3310013,1,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2740,3310131,3,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2741,3311003,3,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
2742,3311408,35,52,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,No,No,No
2743,3311539,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2744,3311882,96,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
2745,3312650,139,,0,0,0,0,0,0,0,2,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2746,3313120,4,8,0,0,0,0,0,0,0,0,0,No,0,0.64,0.64,0,No,No,No,Yes,No,No
2747,3313559,73,8,0,0,0,0,0,0,0,0,0,No,0,0.98,0.99,0,No,No,No,Yes,No,No
2748,3313846,61,2,0,0,0,0,0,0,0,0,0,No,0,0.99,0.99,0,No,No,No,Yes,No,No
2749,3314445,8,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2750,3316039,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2751,3316193,20,12,0,0,0,0,0,0,0,0,1,No,0,0.48,0.48,0,Yes,No,No,Yes,No,No
2752,3316742,49,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2753,3316906,37,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
2754,3317116,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
2755,3317252,19,8,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2756,3317589,8,12,0,0,0,0,0,0,0,0,0,No,0,0.57,0.68,0,No,No,No,Yes,No,No
2757,3317797,8,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2758,3317854,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2759,3318221,615,2,0,0,0,0,0,0,0,3,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2760,3318345,4,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2761,3318708,20,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2762,3318893,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2763,3319364,6,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2764,3319707,2,,0,0,0,0,0,0,1,1,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2765,3319897,99,,0,0,0,0,0,0,4,5,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2766,3321243,8,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,Yes,Yes,No,No
2767,3321349,19,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2768,3321623,1971,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,Yes,No,No,No
2769,3321665,2,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
2770,3322074,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,Yes,Yes,No,No
2771,3322215,17,52,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2772,3323388,9,8,0,0,0,0,0,0,0,0,0,No,0,0.89,0.82,0,No,No,No,Yes,No,No
2773,3323836,8,8,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2774,3323930,748,8,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2775,3324346,2,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2776,3324899,11,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
2777,3324939,84,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2778,3325146,23,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,No,Yes,No,No
2779,3325221,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2780,3325417,30,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
2781,3325658,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2782,3327028,9,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2783,3327348,27,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,No,No,No
2784,3327429,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2785,3327775,0,,0,0,0,0,1,1,2,2,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2786,3330240,4,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2787,3330381,20,2,0,0,0,0,0,0,0,0,0,No,0,0,0,0,No,No,No,Yes,No,No
2788,3330488,1022,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2789,3330618,2,8,0,0,0,0,0,0,1,1,0,No,0,0.96,0.98,0,No,No,No,Yes,No,No
2790,3331214,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2791,3331433,36,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2792,3331480,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2793,3332006,4,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2794,3332236,37,,0,0,11,22,5,19,49,86,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2795,3332322,10,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,Yes,No,No,No,No,No
2796,3332375,121,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2797,3332708,2,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2798,3332744,47,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,No,No,No,No
2799,3332971,335,,0,0,0,0,0,0,1,1,0,No,0,-99,-99,0,Yes,No,No,No,No,No
2800,3333371,937,,0,0,0,0,0,0,8,38,0,No,0,-99,-99,0,Yes,No,No,No,No,No
2801,3333938,9,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,No,Yes,No,No
2802,3334109,40,,0,0,0,0,0,0,0,1,1,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2803,3334179,6,12,0,0,0,0,0,0,0,0,0,No,0,0.7,0.76,0,No,No,No,Yes,No,No
2804,3334598,300,8,0,0,0,0,0,0,0,0,0,No,0,0.53,0.54,0,No,No,Yes,Yes,No,No
2805,3335529,306,,0,0,0,0,0,0,0,0,3,No,0,-99,-99,0,No,No,Yes,No,No,No
2806,3335803,5,2,0,0,0,0,0,0,0,0,0,No,0,0.9,0.93,0,No,No,No,Yes,No,No
2807,3336253,1473,12,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,No,Yes,No,No
2808,3337306,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2809,3337403,13,3,0,0,7,15,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2810,3337645,25,2,0,0,0,0,0,0,0,0,0,No,0,0.81,0.78,0,No,No,No,Yes,No,No
2811,3337801,1,12,0,0,0,0,0,0,0,0,0,No,0,0.73,0.79,0,No,No,No,Yes,No,No
2812,3338647,2,2,0,0,0,0,0,0,0,0,0,No,0,0.96,0.9,0,No,No,No,Yes,No,No
2813,3338744,8,9,0,0,0,0,0,0,0,0,1,No,0,0.54,0.48,0,No,No,No,Yes,No,No
2814,3339162,13,8,0,0,0,0,0,0,0,0,0,No,0,0.95,0.97,0,No,No,No,Yes,No,No
2815,3339363,9,,0,0,0,0,0,0,0,0,1,No,0,-99,-99,0,No,No,Yes,No,No,No
2816,3340235,500,2,0,0,0,0,0,0,0,0,0,No,0,0.68,0.75,0,No,No,No,Yes,No,No
2817,3340333,7,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,Yes,No,No,Yes,No,No
2818,3340383,0,,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
2819,3341050,56,,0,0,0,0,0,0,0,8,0,No,0,-99,-99,0,Yes,No,Yes,Yes,No,No
2820,3341895,19,8,0,0,0,0,0,0,0,0,0,No,0,-99,-99,0,No,No,No,Yes,No,No
